order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00000215,U000485,2021-08-05 02:38:35,11,137988.0,0.0,24837.84,9579.14,162825.84,Net Banking,pending,Bhopal,India
O00000216,U000428,2024-12-13 00:43:30,8,76145.32,0.0,13706.16,3554.86,89851.48,UPI,returned,Indore,India
O00000217,U000281,2022-08-11 17:14:49,9,129381.97,0.0,23288.75,11824.36,152670.72,Credit Card,shipped,Kolkata,India
O00000218,U000327,2023-05-25 10:48:09,2,8378.84,0.0,1508.19,0.0,9887.03,Credit Card,pending,Manchester,United Kingdom
O00000219,U000078,2024-03-25 08:41:45,5,25556.8,0.0,4600.22,4149.92,30157.02,Credit Card,cancelled,Hamburg,Germany
O00000220,U000067,2024-12-28 11:53:00,2,16421.88,0.0,2955.94,6889.8,19377.82,UPI,delivered,Pune,India
O00000221,U000176,2023-07-30 17:52:36,7,67800.15,0.0,12204.03,0.0,80004.18,UPI,delivered,Manchester,United Kingdom
O00000222,U000200,2024-08-05 15:33:36,6,53562.8,0.0,9641.3,7958.67,63204.1,COD,cancelled,Lucknow,India
O00000223,U000142,2024-11-08 09:32:07,3,22648.72,0.0,4076.77,2459.75,26725.49,Credit Card,delivered,Coimbatore,India
O00000224,U000500,2023-06-15 03:33:00,3,12331.83,0.0,2219.73,1357.92,14551.56,Credit Card,delivered,Kochi,India
O00000225,U000143,2024-02-09 04:47:25,9,86354.2,0.0,15543.76,0.0,101897.96,COD,delivered,Coimbatore,India
O00000226,U000097,2024-12-26 13:55:42,7,61638.86,0.0,11094.99,0.0,72733.85,Credit Card,delivered,Delhi,India
O00000227,U000003,2022-09-12 17:12:36,7,82780.92,0.0,14900.57,0.0,97681.49,UPI,delivered,Surat,India
O00000228,U000068,2024-03-11 22:43:10,4,37042.77,0.0,6667.7,0.0,43710.47,Credit Card,returned,Delhi,India
O00000229,U000354,2024-01-09 17:49:38,4,25714.19,0.0,4628.55,7130.3,30342.74,Credit Card,delivered,Pune,India
O00000230,U000029,2023-12-20 04:59:17,8,45236.98,0.0,8142.66,366.81,53379.64,UPI,cancelled,Coimbatore,India
O00000231,U000179,2024-06-22 05:11:46,6,45090.28,0.0,8116.25,4171.85,53206.53,Credit Card,shipped,Indore,India
O00000232,U000053,2024-06-19 20:06:56,3,6199.38,0.0,1115.89,0.0,7315.27,Debit Card,pending,Kolkata,India
O00000233,U000435,2024-09-13 03:14:14,2,7573.28,0.0,1363.19,0.0,8936.47,UPI,delivered,Bengaluru,India
O00000234,U000120,2024-06-03 06:39:30,6,51132.04,0.0,9203.77,1713.18,60335.81,Credit Card,delivered,Indore,India
O00000235,U000484,2024-07-20 22:35:10,5,32233.24,0.0,5801.98,3057.56,38035.22,UPI,delivered,Coimbatore,India
O00000236,U000346,2022-06-06 08:06:22,4,20974.55,0.0,3775.42,6999.45,24749.97,UPI,delivered,Delhi,India
O00000237,U000415,2021-05-03 20:45:10,9,69542.08,0.0,12517.57,8590.93,82059.65,Credit Card,delivered,Mumbai,India
O00000238,U000433,2023-11-09 02:02:19,3,10393.81,0.0,1870.89,3865.3,12264.7,UPI,delivered,Bengaluru,India
O00000239,U000286,2024-11-21 05:58:07,1,5130.19,0.0,923.43,0.0,6053.62,UPI,delivered,Sharjah,United Arab Emirates
O00000240,U000011,2024-06-15 21:38:21,2,8195.66,0.0,1475.22,737.14,9670.88,Debit Card,delivered,London,United Kingdom
O00000241,U000071,2023-07-08 22:52:22,1,34482.77,0.0,6206.9,0.0,40689.67,Debit Card,delivered,Nagpur,India
O00000242,U000102,2022-05-20 18:05:43,4,28049.02,0.0,5048.82,3635.03,33097.84,UPI,delivered,Abu Dhabi,United Arab Emirates
O00000243,U000232,2024-12-03 17:32:19,7,65032.91,0.0,11705.92,4022.35,76738.83,Debit Card,delivered,Ahmedabad,India
O00000244,U000029,2024-12-06 15:35:34,7,81186.15,0.0,14613.51,3907.76,95799.66,Debit Card,delivered,Kolkata,India
O00000245,U000074,2023-11-29 03:54:36,4,20621.2,0.0,3711.82,1179.58,24333.02,Net Banking,cancelled,Bengaluru,India
O00000246,U000417,2023-04-21 20:05:56,1,10130.63,0.0,1823.51,0.0,11954.14,Credit Card,delivered,Kochi,India
O00000247,U000497,2024-05-14 16:53:05,10,94639.46,0.0,17035.1,19051.99,111674.56,Credit Card,shipped,Surat,India
O00000248,U000313,2023-12-20 12:53:12,3,20148.72,0.0,3626.77,0.0,23775.49,UPI,delivered,Abu Dhabi,United Arab Emirates
O00000249,U000086,2024-11-28 12:10:34,6,65489.1,0.0,11788.04,0.0,77277.14,UPI,delivered,Indore,India
O00000250,U000280,2024-10-10 16:55:57,1,2215.2,0.0,398.74,304.04,2613.94,UPI,delivered,Kolkata,India
O00000251,U000253,2023-02-14 07:01:43,3,21147.69,0.0,3806.58,8984.22,24954.27,UPI,delivered,Hyderabad,India
O00000252,U000194,2023-12-05 01:46:37,3,40784.32,0.0,7341.18,0.0,48125.5,Credit Card,pending,Chandigarh,India
O00000253,U000116,2023-05-23 10:44:20,7,44197.6,0.0,7955.57,10512.13,52153.17,UPI,delivered,Brisbane,Australia
O00000254,U000245,2024-12-19 05:53:38,9,66896.84,0.0,12041.43,5078.03,78938.27,UPI,shipped,Bengaluru,India
O00000255,U000114,2024-11-09 12:54:01,3,27615.98,0.0,4970.88,0.0,32586.86,UPI,shipped,Pune,India
O00000256,U000245,2024-12-17 13:15:10,7,109181.63,0.0,19652.69,13450.35,128834.32,COD,delivered,Kochi,India
O00000257,U000395,2023-02-07 00:39:31,3,15294.01,0.0,2752.92,567.18,18046.93,UPI,cancelled,Chandigarh,India
O00000258,U000427,2024-10-15 10:13:23,3,30748.17,0.0,5534.67,0.0,36282.84,Credit Card,delivered,Chandigarh,India
O00000259,U000459,2024-07-04 20:50:22,2,9064.02,0.0,1631.52,2982.84,10695.54,Debit Card,delivered,Kolkata,India
O00000260,U000440,2022-08-21 15:04:18,2,43470.42,0.0,7824.68,2194.32,51295.1,UPI,delivered,Birmingham,United Kingdom
O00000261,U000295,2024-12-09 01:45:00,6,44694.45,0.0,8045.0,1180.54,52739.45,Debit Card,pending,Ahmedabad,India
O00000262,U000318,2021-05-20 07:28:24,9,59484.81,0.0,10707.27,0.0,70192.08,UPI,delivered,Mumbai,India
O00000263,U000356,2024-12-07 11:20:05,3,24769.62,0.0,4458.53,0.0,29228.15,Net Banking,delivered,Indore,India
O00000264,U000340,2024-04-04 06:17:29,6,56718.65,0.0,10209.36,5044.39,66928.01,UPI,shipped,Delhi,India
O00000265,U000167,2024-09-03 21:35:57,3,13126.1,0.0,2362.7,1015.09,15488.8,UPI,delivered,Chandigarh,India
O00000266,U000085,2024-01-29 22:39:59,3,19719.31,0.0,3549.48,1383.74,23268.79,UPI,delivered,Chennai,India
O00000267,U000056,2024-07-05 06:43:08,1,15499.47,0.0,2789.9,0.0,18289.37,UPI,delivered,Bengaluru,India
O00000268,U000486,2024-10-21 01:24:45,6,56183.01,0.0,10112.94,1227.45,66295.95,Debit Card,pending,Hyderabad,India
O00000269,U000281,2023-09-06 23:50:34,5,27548.47,0.0,4958.72,3513.83,32507.19,UPI,delivered,Indore,India
O00000270,U000480,2024-04-13 08:53:50,6,43171.22,0.0,7770.82,4688.8,50942.04,Credit Card,delivered,Sydney,Australia
O00000271,U000160,2022-02-26 18:43:38,4,43265.84,0.0,7787.85,3017.19,51053.69,UPI,delivered,Pune,India
O00000272,U000425,2023-12-20 04:19:17,1,4658.47,0.0,838.52,0.0,5496.99,UPI,delivered,Patna,India
O00000273,U000111,2024-12-21 13:54:38,7,22161.56,0.0,3989.08,1310.17,26150.64,Credit Card,pending,Surat,India
O00000274,U000370,2024-11-30 00:58:11,6,76457.87,0.0,13762.42,0.0,90220.29,Debit Card,pending,Hyderabad,India
O00000275,U000004,2022-05-21 15:45:06,9,70072.91,0.0,12613.12,0.0,82686.03,Credit Card,delivered,Indore,India
O00000276,U000354,2024-05-05 19:59:23,7,73453.8,0.0,13221.68,6865.93,86675.48,UPI,delivered,Pune,India
O00000277,U000069,2021-11-14 18:37:08,8,63942.13,0.0,11509.58,1276.24,75451.71,UPI,pending,Lucknow,India
O00000278,U000253,2023-10-13 21:54:55,5,41861.1,0.0,7535.0,3701.41,49396.1,UPI,pending,Hyderabad,India
O00000279,U000473,2024-11-10 19:16:27,4,21954.43,0.0,3951.8,3509.03,25906.23,UPI,delivered,Dubai,United Arab Emirates
O00000280,U000086,2024-10-27 22:34:59,9,55069.91,0.0,9912.58,11015.68,64982.49,Net Banking,delivered,Ahmedabad,India
O00000281,U000496,2024-08-10 16:13:26,7,46488.62,0.0,8367.95,0.0,54856.57,UPI,delivered,Bhopal,India
O00000282,U000148,2022-02-21 04:29:43,1,7656.86,0.0,1378.23,1769.97,9035.09,UPI,delivered,Kolkata,India
O00000283,U000411,2024-06-14 08:02:41,11,95595.33,0.0,17207.16,2081.32,112802.49,UPI,shipped,Kolkata,India
O00000284,U000396,2024-12-04 17:32:47,3,25518.84,0.0,4593.39,2917.36,30112.23,Credit Card,delivered,Hamburg,Germany
O00000285,U000427,2024-02-26 00:16:47,4,62997.89,0.0,11339.62,0.0,74337.51,Debit Card,cancelled,Chandigarh,India
O00000286,U000377,2024-09-04 21:25:20,8,44746.53,0.0,8054.38,3779.87,52800.91,UPI,pending,Sydney,Australia
O00000287,U000450,2024-02-10 12:15:20,4,20504.94,0.0,3690.89,4032.35,24195.83,UPI,delivered,Mumbai,India
O00000288,U000208,2022-01-05 14:11:15,8,100490.92,0.0,18088.37,0.0,118579.29,UPI,delivered,Bengaluru,India
O00000289,U000408,2022-02-16 12:52:59,2,20522.71,0.0,3694.09,1746.5,24216.8,UPI,cancelled,Surat,India
O00000290,U000352,2024-11-30 21:35:05,3,37126.7,0.0,6682.81,0.0,43809.51,UPI,pending,Surat,India
O00000291,U000207,2024-11-02 06:40:15,3,75216.6,0.0,13538.99,18805.02,88755.59,Credit Card,delivered,Delhi,India
O00000292,U000449,2024-11-29 00:08:02,3,29697.98,0.0,5345.64,2087.43,35043.62,UPI,delivered,Ahmedabad,India
O00000293,U000136,2024-12-16 14:59:45,4,97040.74,0.0,17467.33,0.0,114508.07,UPI,delivered,Chennai,India
O00000294,U000257,2022-12-16 09:26:14,6,24922.84,0.0,4486.11,3613.72,29408.95,Debit Card,delivered,Mumbai,India
O00000295,U000353,2022-12-05 21:40:18,6,51068.79,0.0,9192.38,2851.1,60261.17,Credit Card,delivered,Kolkata,India
O00000296,U000457,2024-10-05 20:08:26,3,18416.45,0.0,3314.96,4120.75,21731.41,Credit Card,delivered,Nagpur,India
O00000297,U000045,2023-06-10 04:47:12,7,86562.05,0.0,15581.17,0.0,102143.22,Debit Card,delivered,Mumbai,India
O00000298,U000186,2024-12-23 09:16:57,9,74615.86,0.0,13430.85,1374.23,88046.71,UPI,delivered,Surat,India
O00000299,U000257,2022-03-12 07:20:21,6,39821.7,0.0,7167.91,8900.39,46989.61,UPI,delivered,Patna,India
O00000300,U000004,2021-04-15 20:47:31,3,46336.6,0.0,8340.59,4207.04,54677.19,Credit Card,delivered,Indore,India
O00000301,U000113,2021-04-04 06:52:14,5,64618.95,0.0,11631.41,12228.68,76250.36,Credit Card,shipped,Patna,India
O00000302,U000218,2022-09-28 19:36:18,5,63098.35,0.0,11357.7,4922.83,74456.05,Debit Card,delivered,Surat,India
O00000303,U000251,2024-09-20 02:22:26,7,66955.8,0.0,12052.04,0.0,79007.84,UPI,delivered,Patna,India
O00000304,U000300,2024-10-22 04:52:30,2,13999.52,0.0,2519.91,0.0,16519.43,UPI,delivered,Mumbai,India
O00000305,U000338,2023-05-16 01:45:58,2,24202.24,0.0,4356.4,0.0,28558.64,Debit Card,returned,Manchester,United Kingdom
O00000306,U000425,2023-08-17 02:24:22,5,26889.14,0.0,4840.05,4887.28,31729.19,Credit Card,returned,Nagpur,India
O00000307,U000234,2023-10-06 06:19:03,5,59666.9,0.0,10740.04,0.0,70406.94,UPI,delivered,Ahmedabad,India
O00000308,U000432,2023-11-04 04:51:29,2,15352.95,0.0,2763.53,5063.65,18116.48,UPI,delivered,Jaipur,India
O00000309,U000472,2023-02-19 05:41:09,2,15912.68,0.0,2864.28,449.57,18776.96,Net Banking,delivered,Kolkata,India
O00000310,U000229,2024-09-16 14:16:07,8,145325.7,0.0,26158.63,5556.53,171484.33,UPI,delivered,Chandigarh,India
O00000311,U000046,2024-11-13 04:56:08,6,49547.56,0.0,8918.56,8585.03,58466.12,Debit Card,delivered,San Francisco,United States
O00000312,U000331,2024-03-24 06:16:24,10,75654.45,0.0,13617.8,3917.31,89272.25,Debit Card,pending,Chandigarh,India
O00000313,U000035,2023-01-24 16:45:19,8,82487.27,0.0,14847.71,1390.93,97334.98,Debit Card,delivered,New York,United States
O00000314,U000020,2021-05-09 08:21:19,11,90577.61,0.0,16303.97,26044.12,106881.58,Debit Card,delivered,Kochi,India
O00000315,U000247,2021-10-24 01:31:03,5,29951.08,0.0,5391.19,6470.91,35342.27,Debit Card,delivered,Surat,India
O00000316,U000442,2022-02-27 23:41:53,8,44853.07,0.0,8073.55,0.0,52926.62,Net Banking,delivered,Chicago,United States
O00000317,U000082,2024-12-12 03:10:46,1,7390.03,0.0,1330.21,855.06,8720.24,UPI,delivered,Patna,India
O00000318,U000490,2024-11-20 02:13:36,3,65929.61,0.0,11867.33,5905.39,77796.94,Debit Card,returned,Surat,India
O00000319,U000385,2021-07-16 00:42:56,1,5695.28,0.0,1025.15,0.0,6720.43,Credit Card,delivered,Ahmedabad,India
O00000320,U000218,2022-05-04 09:27:07,8,69604.44,0.0,12528.8,13369.48,82133.24,Credit Card,delivered,Nagpur,India
O00000321,U000194,2024-01-31 14:37:45,1,18040.17,0.0,3247.23,6127.23,21287.4,UPI,cancelled,Chandigarh,India
O00000322,U000136,2024-10-09 16:43:25,8,69542.95,0.0,12517.73,2435.83,82060.68,Net Banking,delivered,Chennai,India
O00000323,U000170,2021-12-14 14:56:35,3,49071.27,0.0,8832.83,0.0,57904.1,Credit Card,returned,Ahmedabad,India
O00000324,U000473,2024-12-05 07:45:12,9,66120.32,0.0,11901.66,0.0,78021.98,COD,pending,Dubai,United Arab Emirates
O00000325,U000292,2023-10-31 07:02:36,4,46898.41,0.0,8441.71,1558.07,55340.12,UPI,delivered,Brisbane,Australia
O00000326,U000417,2024-01-10 22:42:01,2,12133.71,0.0,2184.07,4908.45,14317.78,UPI,delivered,Kochi,India
O00000327,U000355,2024-10-21 16:52:00,3,14834.99,0.0,2670.3,888.28,17505.29,Credit Card,shipped,Bhopal,India
O00000328,U000127,2023-11-02 12:35:48,7,64154.05,0.0,11547.73,0.0,75701.78,UPI,shipped,Kochi,India
O00000329,U000089,2022-11-26 03:11:57,5,51860.32,0.0,9334.86,1729.49,61195.18,COD,delivered,Surat,India
O00000330,U000162,2023-03-22 03:07:39,4,29044.38,0.0,5227.99,591.29,34272.37,Credit Card,delivered,Delhi,India
O00000331,U000308,2022-10-22 09:16:33,6,40192.78,0.0,7234.7,702.41,47427.48,Net Banking,pending,Hyderabad,India
O00000332,U000259,2024-03-28 05:18:53,6,33897.84,0.0,6101.61,0.0,39999.45,UPI,delivered,Hyderabad,India
O00000333,U000004,2021-10-28 19:45:47,6,46916.52,0.0,8444.97,5192.81,55361.49,UPI,delivered,Indore,India
O00000334,U000360,2024-01-26 21:36:03,6,83557.11,0.0,15040.28,0.0,98597.39,Debit Card,delivered,Surat,India
O00000335,U000379,2021-06-19 16:51:40,5,76998.45,0.0,13859.72,2914.21,90858.17,UPI,delivered,Lucknow,India
O00000336,U000361,2024-10-09 17:39:01,3,22464.01,0.0,4043.52,1495.86,26507.53,Debit Card,pending,Berlin,Germany
O00000337,U000136,2024-08-14 04:18:31,6,35584.83,0.0,6405.27,2873.04,41990.1,UPI,delivered,Chennai,India
O00000338,U000285,2023-07-05 19:27:44,5,19846.87,0.0,3572.44,1594.84,23419.31,Debit Card,delivered,Mumbai,India
O00000339,U000301,2022-12-11 07:49:53,1,5606.47,0.0,1009.16,736.67,6615.63,UPI,pending,Delhi,India
O00000340,U000109,2024-01-31 21:39:07,8,58765.47,0.0,10577.78,1487.0,69343.25,Debit Card,cancelled,Jaipur,India
O00000341,U000230,2024-11-29 11:43:39,5,31945.42,0.0,5750.18,0.0,37695.6,UPI,delivered,Surat,India
O00000342,U000128,2022-08-14 10:49:15,4,28653.39,0.0,5157.61,3106.44,33811.0,UPI,delivered,Lucknow,India
O00000343,U000499,2024-12-13 12:06:56,6,128960.67,0.0,23212.92,0.0,152173.59,UPI,shipped,Manchester,United Kingdom
O00000344,U000312,2023-11-17 16:13:10,6,59715.48,0.0,10748.79,0.0,70464.27,Debit Card,delivered,Bengaluru,India
O00000345,U000022,2023-02-18 17:04:09,5,41390.65,0.0,7450.32,10167.23,48840.97,Debit Card,delivered,Patna,India
O00000346,U000405,2024-03-16 18:29:55,5,45393.03,0.0,8170.75,5212.99,53563.78,UPI,shipped,Ahmedabad,India
O00000347,U000287,2024-11-18 14:36:16,8,120504.42,0.0,21690.8,2215.36,142195.22,UPI,delivered,Mumbai,India
O00000348,U000488,2023-12-21 17:20:14,2,4158.19,0.0,748.47,707.17,4906.66,UPI,shipped,Jaipur,India
O00000349,U000095,2024-02-06 01:15:45,8,74238.29,0.0,13362.89,3583.8,87601.18,Debit Card,delivered,Patna,India
O00000350,U000440,2023-01-16 09:59:25,3,24319.52,0.0,4377.51,0.0,28697.03,UPI,delivered,Birmingham,United Kingdom
O00000351,U000494,2023-12-13 07:41:25,5,34766.89,0.0,6258.04,9694.05,41024.93,Debit Card,delivered,Indore,India
O00000352,U000286,2023-09-19 21:44:51,5,23179.82,0.0,4172.37,0.0,27352.19,Credit Card,delivered,Sharjah,United Arab Emirates
O00000353,U000130,2024-04-23 21:41:08,10,68806.08,0.0,12385.09,0.0,81191.17,UPI,shipped,Bhopal,India
O00000354,U000299,2023-01-09 12:15:53,9,104296.9,0.0,18773.44,8642.95,123070.34,UPI,returned,Bhopal,India
O00000355,U000087,2022-11-11 00:17:26,5,34599.23,0.0,6227.86,1942.3,40827.09,Net Banking,delivered,Delhi,India
O00000356,U000499,2024-02-15 03:36:48,6,48101.38,0.0,8658.25,3992.96,56759.63,Credit Card,delivered,Manchester,United Kingdom
O00000357,U000283,2024-05-19 22:20:29,5,68121.12,0.0,12261.8,276.88,80382.92,Net Banking,delivered,Pune,India
O00000358,U000355,2024-01-01 20:18:59,3,35271.18,0.0,6348.81,14125.95,41619.99,Credit Card,cancelled,Bhopal,India
O00000359,U000078,2023-12-20 17:09:32,2,11229.63,0.0,2021.33,3158.83,13250.96,Net Banking,delivered,Hamburg,Germany
O00000360,U000081,2024-07-09 23:32:50,2,25043.16,0.0,4507.77,7982.76,29550.93,COD,delivered,Chennai,India
O00000361,U000022,2023-03-30 13:12:07,8,37299.24,0.0,6713.86,3442.48,44013.1,UPI,delivered,Patna,India
O00000362,U000492,2022-06-22 14:46:25,11,101755.53,0.0,18316.0,9497.95,120071.53,Credit Card,delivered,Delhi,India
O00000363,U000324,2024-06-20 21:05:27,4,58983.52,0.0,10617.03,4190.38,69600.55,UPI,delivered,Coimbatore,India
O00000364,U000158,2024-12-12 08:53:23,2,42850.18,0.0,7713.03,0.0,50563.21,UPI,pending,Pune,India
O00000365,U000006,2024-08-16 12:42:36,9,78878.89,0.0,14198.2,7412.49,93077.09,UPI,delivered,Kolkata,India
O00000366,U000142,2024-05-25 13:17:23,6,65912.97,0.0,11864.33,10541.82,77777.3,UPI,delivered,Chandigarh,India
O00000367,U000391,2021-10-06 15:05:28,10,72602.82,0.0,13068.51,17762.92,85671.33,UPI,delivered,Bengaluru,India
O00000368,U000272,2021-10-20 10:37:10,2,13580.46,0.0,2444.48,0.0,16024.94,Debit Card,delivered,Melbourne,Australia
O00000369,U000317,2024-04-17 16:35:50,7,65560.85,0.0,11800.95,9162.9,77361.8,Net Banking,delivered,Surat,India
O00000370,U000268,2023-05-04 15:09:06,5,44854.53,0.0,8073.82,0.0,52928.35,Credit Card,pending,Chandigarh,India
O00000371,U000379,2023-03-31 00:51:35,5,59270.11,0.0,10668.62,7129.51,69938.73,Net Banking,delivered,Ahmedabad,India
O00000372,U000445,2024-05-27 23:56:15,9,58767.81,0.0,10578.21,12000.41,69346.02,Net Banking,delivered,Brisbane,Australia
O00000373,U000048,2023-09-02 10:21:40,6,26564.3,0.0,4781.57,0.0,31345.87,UPI,delivered,Melbourne,Australia
O00000374,U000122,2024-08-07 05:05:06,3,43392.96,0.0,7810.73,0.0,51203.69,COD,pending,Jaipur,India
O00000375,U000403,2022-07-28 19:14:05,3,38045.73,0.0,6848.23,2113.36,44893.96,Credit Card,delivered,Surat,India
O00000376,U000434,2024-11-01 02:09:30,1,12581.62,0.0,2264.69,0.0,14846.31,UPI,delivered,Bhopal,India
O00000377,U000105,2023-09-21 16:03:03,7,90451.78,0.0,16281.32,0.0,106733.1,Debit Card,delivered,Indore,India
O00000378,U000152,2023-09-17 11:39:22,11,111608.02,0.0,20089.44,8944.29,131697.46,Credit Card,cancelled,Indore,India
O00000379,U000404,2024-01-02 14:34:56,9,71523.37,0.0,12874.21,5021.18,84397.58,UPI,delivered,Surat,India
O00000380,U000205,2024-06-09 16:53:02,8,48505.3,0.0,8730.95,1341.51,57236.25,Net Banking,delivered,Jaipur,India
O00000381,U000150,2022-10-07 08:41:32,5,34871.2,0.0,6276.82,0.0,41148.02,UPI,delivered,Mumbai,India
O00000382,U000234,2024-06-22 03:16:07,11,103051.31,0.0,18549.24,18430.45,121600.55,UPI,delivered,Surat,India
O00000383,U000372,2024-12-15 15:12:15,9,68345.38,0.0,12302.17,13991.25,80647.55,UPI,delivered,Kochi,India
O00000384,U000355,2024-08-12 11:51:07,7,62249.33,0.0,11204.88,4680.8,73454.21,COD,pending,Bhopal,India
O00000385,U000189,2023-11-21 13:57:22,6,76490.22,0.0,13768.24,1014.23,90258.46,UPI,delivered,Jaipur,India
O00000386,U000102,2023-09-23 17:40:20,2,9774.56,0.0,1759.42,0.0,11533.98,Net Banking,shipped,Abu Dhabi,United Arab Emirates
O00000387,U000456,2022-10-27 15:29:52,7,32994.45,0.0,5939.0,2096.42,38933.45,Credit Card,delivered,Kochi,India
O00000388,U000367,2021-02-18 12:14:11,7,43829.57,0.0,7889.32,2598.96,51718.89,UPI,delivered,Hyderabad,India
O00000389,U000047,2022-06-01 15:34:26,6,31803.56,0.0,5724.64,3354.6,37528.2,Net Banking,delivered,Kolkata,India
O00000390,U000497,2024-09-14 04:13:57,6,55591.64,0.0,10006.5,0.0,65598.14,UPI,returned,Surat,India
O00000391,U000218,2023-09-15 06:05:32,3,38415.54,0.0,6914.8,0.0,45330.34,Credit Card,delivered,Nagpur,India
O00000392,U000069,2024-11-16 08:35:10,7,34970.13,0.0,6294.62,3842.25,41264.75,Debit Card,delivered,Kochi,India
O00000393,U000320,2023-08-19 19:36:00,1,5057.56,0.0,910.36,2101.51,5967.92,Debit Card,pending,Coimbatore,India
O00000394,U000352,2024-08-19 09:42:22,8,56417.36,0.0,10155.12,0.0,66572.48,Credit Card,delivered,Surat,India
O00000395,U000254,2023-07-20 16:08:14,8,77985.68,0.0,14037.42,0.0,92023.1,COD,returned,Chennai,India
O00000396,U000405,2021-12-18 13:10:03,5,49722.36,0.0,8950.02,0.0,58672.38,UPI,delivered,Pune,India
O00000397,U000019,2024-12-10 23:26:52,9,101025.15,0.0,18184.53,0.0,119209.68,UPI,delivered,Kolkata,India
O00000398,U000020,2024-06-26 08:11:13,1,2974.03,0.0,535.33,668.81,3509.36,UPI,returned,Kochi,India
O00000399,U000490,2024-12-23 12:34:25,1,30917.44,0.0,5565.14,2873.57,36482.58,Debit Card,delivered,Surat,India
O00000400,U000157,2024-08-08 02:16:53,1,4595.87,0.0,827.26,0.0,5423.13,UPI,delivered,Pune,India
O00000401,U000104,2024-02-07 15:01:48,3,26845.81,0.0,4832.25,5993.12,31678.06,Credit Card,delivered,Bengaluru,India
O00000402,U000151,2023-08-11 14:57:08,7,51112.86,0.0,9200.31,834.15,60313.17,UPI,pending,Indore,India
O00000403,U000252,2024-10-15 12:14:10,3,13262.46,0.0,2387.24,2927.83,15649.7,Net Banking,delivered,Nagpur,India
O00000404,U000389,2022-11-16 18:18:46,9,97547.09,0.0,17558.48,10542.96,115105.57,UPI,delivered,Patna,India
O00000405,U000186,2024-12-30 21:38:44,3,16793.06,0.0,3022.75,2201.35,19815.81,Credit Card,cancelled,Surat,India
O00000406,U000262,2024-02-29 07:49:35,2,20799.42,0.0,3743.9,4345.08,24543.32,UPI,pending,Ahmedabad,India
O00000407,U000283,2022-08-09 12:02:05,3,20885.35,0.0,3759.36,2410.51,24644.71,Debit Card,delivered,Pune,India
O00000408,U000464,2024-02-27 14:54:15,7,42618.43,0.0,7671.32,2452.45,50289.75,Debit Card,delivered,Pune,India
O00000409,U000086,2024-12-06 09:55:22,7,74697.82,0.0,13445.61,7434.61,88143.43,UPI,delivered,Indore,India
O00000410,U000366,2023-05-13 18:22:56,8,56201.79,0.0,10116.32,8947.29,66318.11,Credit Card,delivered,Patna,India
O00000411,U000203,2024-02-05 23:30:12,9,143744.11,0.0,25873.94,5893.01,169618.05,Credit Card,shipped,Coimbatore,India
